event_type,seq_id,time_stamp
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_4,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_41,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
event_10,device_43,7653.916199493870
